contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0001,../02_workshops/20-practice-10/img/000.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/000.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0001.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0001.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0105,../02_workshops/20-practice-10/img/124.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/124.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0105.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0105.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0106,../02_workshops/20-practice-10/img/112.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/112.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0106.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0106.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0107,../02_workshops/20-practice-10/img/113.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/113.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0107.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0107.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0108,../02_workshops/20-practice-10/img/114.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/114.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0108.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0108.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0109,../02_workshops/20-practice-10/img/115.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/115.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0109.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0109.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0110,../02_workshops/20-practice-10/img/117.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/117.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0110.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0110.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0111,../02_workshops/20-practice-10/img/119.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/119.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0111.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0111.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0112,../02_workshops/20-practice-10/img/120.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/120.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0112.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0112.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0113,../02_workshops/20-practice-10/img/125.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/125.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0113.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0113.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0114,../02_workshops/20-practice-10/img/122.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/122.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0114.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0114.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0115,../02_workshops/20-practice-10/img/126.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/126.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0115.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0115.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0116,../02_workshops/20-practice-10/img/127.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/127.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0116.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0116.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0117,../02_workshops/20-practice-10/img/128.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/128.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0117.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0117.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0118,../02_workshops/20-practice-10/img/129.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/129.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0118.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0118.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0119,../02_workshops/20-practice-10/img/131.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/131.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0119.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0119.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0120,../02_workshops/20-practice-10/img/132.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/132.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0120.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0120.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0121,../02_workshops/20-practice-10/img/133.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/133.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0121.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0121.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0122,../02_workshops/20-practice-10/img/134.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/134.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0006,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0122.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0122.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0123,../02_workshops/20-practice-10/img/143.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/143.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0123.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0123.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0124,../02_workshops/20-practice-10/img/140.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/140.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0124.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0124.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0125,../02_workshops/20-practice-10/img/141.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/141.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0125.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0125.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0126,../02_workshops/20-practice-10/img/142.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/142.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0126.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0126.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0127,../02_workshops/20-practice-10/img/136.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/136.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0127.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0127.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0128,../02_workshops/20-practice-10/img/137.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/137.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0128.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0128.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0129,../02_workshops/20-practice-10/img/138.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/138.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0129.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0129.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0130,../02_workshops/20-practice-10/img/144.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/144.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0130.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0130.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0131,../02_workshops/20-practice-10/img/146.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/146.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0131.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0131.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0132,../02_workshops/20-practice-10/img/149.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/149.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0132.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0132.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0133,../02_workshops/20-practice-10/img/148.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/148.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0133.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0133.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0134,../02_workshops/20-practice-10/img/147.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/147.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0134.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0134.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0135,../02_workshops/20-practice-10/img/150.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/150.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0135.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0135.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0136,../02_workshops/20-practice-10/img/151.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/151.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0136.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0136.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0137,../02_workshops/20-practice-10/img/152.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/152.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0137.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0137.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0138,../02_workshops/20-practice-10/img/153.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/153.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0138.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0138.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0139,../02_workshops/20-practice-10/img/154.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/154.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0139.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0139.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0140,../02_workshops/20-practice-10/img/155.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/155.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0007,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0140.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0140.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0141,../02_workshops/20-practice-10/img/156.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/156.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0008,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0141.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0141.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0142,../02_workshops/20-practice-10/img/157.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/157.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0008,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0142.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0142.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0143,../02_workshops/20-practice-10/img/158.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/158.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0143.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0143.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0144,../02_workshops/20-practice-10/img/159.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/159.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0144.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0144.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0145,../02_workshops/20-practice-10/img/160.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/160.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0145.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0145.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0146,../02_workshops/20-practice-10/img/161.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/161.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0146.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0146.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0147,../02_workshops/20-practice-10/img/162.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/162.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0147.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0147.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0148,../02_workshops/20-practice-10/img/163.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/163.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0148.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0148.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0149,../02_workshops/20-practice-10/img/164.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/164.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0149.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0149.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0150,../02_workshops/20-practice-10/img/165.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/165.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0150.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0150.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0151,../02_workshops/20-practice-10/img/166.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/166.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0151.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0151.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0152,../02_workshops/20-practice-10/img/167.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/167.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0152.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0152.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0153,../02_workshops/20-practice-10/img/169.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/169.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0153.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0153.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0154,../02_workshops/20-practice-10/img/170.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/170.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0154.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0154.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0155,../02_workshops/20-practice-10/img/171.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/171.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0155.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0155.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0156,../02_workshops/20-practice-10/img/169.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/169.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0156.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0156.md,high,true,automated contextual image reading; numeric OCR not performed
